step,hour_of_day,source_flow_Ls,leak_active,leak_node,pressure_15,pressure_35,pressure_101,pressure_105,pressure_113,pressure_201
308,5.0,489.56213,1,105,36.007088,42.21383,42.110073,42.703545,48.069103,43.306023
309,5.25,489.88522,1,105,35.98627,42.218624,42.10147,42.692566,48.06234,43.31567
310,5.5,490.2032,1,105,35.96581,42.222286,42.092697,42.681454,48.055138,43.324196
311,5.75,490.51602,1,105,35.94568,42.224846,42.083755,42.67021,48.047512,43.331615
312,6.0,486.80984,1,105,36.05526,42.28208,42.31739,42.877075,48.19449,43.42098
313,6.25,486.67276,1,105,36.064747,42.301685,42.32747,42.888264,48.208633,43.44452
314,6.5,486.53275,1,105,36.074387,42.320824,42.3375,42.899426,48.222614,43.467503
315,6.75,486.39017,1,105,36.08418,42.339565,42.347492,42.910564,48.236465,43.48998
316,7.0,486.39383,1,105,39.533558,42.303444,41.834183,42.52417,48.012085,43.36799
317,7.25,486.29645,1,105,39.539074,42.2988,41.835968,42.526722,48.012596,43.366486
318,7.5,486.20172,1,105,39.544437,42.295048,41.83792,42.52943,48.01348,43.36552
319,7.75,486.10947,1,105,39.549717,42.292156,41.840054,42.532288,48.014732,43.36508
320,8.0,485.73798,1,105,39.59593,42.308594,42.11091,42.74307,48.140614,43.394566
321,8.25,485.57687,1,105,39.60666,42.320286,42.119415,42.75281,48.15136,43.40798
322,8.5,485.41623,1,105,39.617363,42.331993,42.127914,42.76253,48.162098,43.42131
323,8.75,485.2561,1,105,39.62803,42.343708,42.136395,42.772232,48.172817,43.43453
324,9.0,492.30545,1,105,39.39473,42.26535,41.666348,42.352062,47.883533,43.32438
325,9.25,492.81146,1,105,39.361393,42.23847,41.642387,42.32422,47.855,43.301037
326,9.5,493.31342,1,105,39.328285,42.21142,41.618496,42.296474,47.82648,43.277325
327,9.75,493.8113,1,105,39.295403,42.18422,41.594673,42.268826,47.797977,43.25328
328,10.0,494.0221,1,105,39.281334,42.171345,41.62912,42.289806,47.803974,43.28033
329,10.25,494.48795,1,105,39.250626,42.146725,41.607086,42.264202,47.777744,43.259228
330,10.5,494.9499,1,105,39.22014,42.121952,41.585125,42.238686,47.75153,43.237762
331,10.75,495.4079,1,105,39.18987,42.09704,41.56323,42.21327,47.72534,43.21596
332,11.0,497.44104,1,105,35.444954,41.989887,41.201992,41.89649,47.493824,43.07959
333,11.25,498.0463,1,105,35.403786,41.95135,41.171124,41.860966,47.45609,43.04191
334,11.5,498.64725,1,105,35.362865,41.91288,41.14038,41.825596,47.418476,43.004234
335,11.75,499.24408,1,105,35.32218,41.874477,41.10977,41.790386,47.381016,42.966602
336,12.0,499.556,1,105,35.316315,41.871655,41.167564,41.828297,47.399647,43.019417
337,12.25,500.11157,1,105,35.27843,41.838066,41.139763,41.796207,47.365936,42.98783
338,12.5,500.6632,1,105,35.240795,41.804432,41.11205,41.764236,47.332287,42.95602
339,12.75,501.21094,1,105,35.203407,41.77079,41.084454,41.732407,47.29874,42.924095
340,13.0,501.1915,1,105,35.246735,41.809002,41.279854,41.882153,47.394215,42.977486
341,13.25,501.6564,1,105,35.215115,41.786697,41.258408,41.85713,47.36905,42.957615
342,13.5,502.1178,1,105,35.183712,41.763924,41.236908,41.832085,47.343727,42.937206
343,13.75,502.57568,1,105,35.15254,41.740734,41.215393,41.807037,47.318275,42.91631
344,14.0,502.4175,1,105,35.224926,41.77392,41.51214,42.03787,47.457397,43.02125
345,14.25,502.74582,1,105,35.203064,41.77496,41.502,42.02535,47.44819,43.023525
346,14.5,503.07275,1,105,35.181293,41.77384,41.491276,42.012234,47.437927,43.024
347,14.75,503.40085,1,105,35.1594,41.769756,41.47964,41.998184,47.426113,43.022034
348,15.0,513.90576,1,105,34.508194,40.920315,32.200916,36.566982,44.40474,42.354763
349,15.25,514.91003,1,105,34.437534,40.845688,32.127747,36.494198,44.331272,42.286842
350,15.5,830.5771,1,105,35.322193,41.44325,32.896347,37.30262,45.06819,42.76618
351,15.75,830.3859,1,105,35.351734,41.435276,32.898808,37.307247,45.068916,42.763084
352,16.0,829.45593,1,105,38.952835,41.492252,33.04879,37.460907,45.19751,42.82142
353,16.25,829.2286,1,105,38.985027,41.49,33.05756,37.47185,45.204567,42.824505
354,16.5,829.00287,1,105,39.016556,41.488274,33.0667,37.48311,45.21202,42.827785
355,16.75,828.7795,1,105,39.047794,41.48697,33.076065,37.494545,45.21974,42.831196
356,17.0,828.4016,1,105,39.107933,41.498463,33.1762,37.593662,45.299114,42.854336
357,17.25,828.1408,1,105,39.145435,41.514706,33.19953,37.618336,45.321396,42.872402
358,17.5,827.87683,1,105,39.183468,41.533558,33.22475,37.644775,45.345676,42.892433
359,17.75,827.61066,1,105,39.22189,41.554546,33.25152,37.67265,45.371586,42.914097
360,18.0,827.03253,1,105,39.330196,41.646538,33.493614,37.909393,45.580704,43.041748
361,18.25,826.7206,1,105,39.375885,41.68468,33.534256,37.950493,45.620995,43.080437
362,18.5,826.40906,1,105,39.42152,41.723312,33.575188,37.991844,45.661602,43.119465
363,18.75,826.0979,1,105,39.467083,41.762337,33.616344,38.033394,45.702457,43.158775
364,19.0,825.7412,1,105,39.51493,41.79744,33.657032,38.07489,45.742523,43.2086
365,19.25,825.4308,1,105,39.560383,41.83684,33.698402,38.116615,45.78361,43.248295
366,19.5,825.1207,1,105,39.605785,41.876602,33.739986,38.158535,45.824936,43.28825
367,19.75,824.81116,1,105,39.651104,41.916668,33.78173,38.20059,45.86644,43.328415
368,20.0,825.1992,1,105,39.555904,41.845013,33.397026,37.830433,45.55677,43.240295
369,20.25,824.9672,1,105,39.588978,41.862755,33.419582,37.85396,45.57855,43.256126
370,20.5,824.73474,1,105,39.622166,41.88179,33.443047,37.878323,45.60129,43.273163
371,20.75,824.5022,1,105,39.65543,41.901947,33.467297,37.903404,45.624886,43.29128
372,21.0,824.4931,1,105,39.63116,41.88664,33.28816,37.73696,45.49154,43.229168
373,21.25,824.3147,1,105,39.65532,41.88671,33.29549,37.74582,45.497665,43.22761
374,21.5,824.13306,1,105,39.680176,41.890152,33.30537,37.757053,45.50647,43.228836
375,21.75,823.94946,1,105,39.705475,41.896175,33.317177,37.770084,45.517307,43.23227
376,22.0,824.96747,1,105,35.94839,41.693035,32.73025,37.22851,45.053856,42.93311
377,22.25,824.914,1,105,35.954525,41.66714,32.71099,37.211292,45.032993,42.90037
378,22.5,824.86304,1,105,35.960262,41.642174,32.69242,37.19468,45.0129,42.868916
379,22.75,824.8147,1,105,35.965607,41.618095,32.674515,37.178658,44.99356,42.83867
380,23.0,825.36395,1,105,35.603817,41.214664,31.734707,36.331562,44.33536,42.332596
381,23.25,825.4329,1,105,35.58967,41.16635,31.6934,36.2926,44.291378,42.272686
382,23.5,825.5073,1,105,35.574787,41.11873,31.652517,36.253967,44.24793,42.214138
383,23.75,825.5869,1,105,35.559216,41.07181,31.612051,36.215668,44.205017,42.15693
384,0.0,820.3056,1,105,30.092613,41.42325,32.448532,36.998234,44.798622,42.583366
385,0.25,820.1302,1,105,30.119198,41.419064,32.45046,37.00194,44.79909,42.57341
386,0.5,806.1263,1,105,32.12811,42.21908,33.521065,38.142197,45.820843,43.294254
387,0.75,805.6973,1,105,32.190514,42.28917,33.58872,38.20943,45.888813,43.35546
388,1.0,787.3429,1,105,34.36528,44.352985,43.288662,45.24236,50.563763,45.00197
389,1.25,786.67395,1,105,34.46112,44.465206,43.36941,45.33309,50.663334,45.10232
390,1.5,786.0059,1,105,34.556805,44.577194,43.449997,45.423656,50.762688,45.20296
391,1.75,785.33905,1,105,34.652275,44.68887,43.530403,45.51401,50.8618,45.303787
392,2.0,483.73825,1,105,29.874811,42.145966,41.005417,41.95125,47.638588,43.106506
393,2.25,484.16803,1,105,29.846703,42.132637,40.98738,41.929726,47.61916,43.092266
394,2.5,484.596,1,105,29.818672,42.11771,40.968906,41.90773,47.598995,43.07679
395,2.75,485.0216,1,105,29.790775,42.101494,40.950127,41.88547,47.57821,43.06029
396,3.0,485.4093,1,105,29.780989,42.076256,40.969852,41.88935,47.568394,42.99203
397,3.25,485.83096,1,105,29.753242,42.056274,40.950066,41.866188,47.54569,42.972435
398,3.5,486.24915,1,105,29.7257,42.035774,40.93024,41.843014,47.522804,42.952396
399,3.75,486.66385,1,105,29.698362,42.014835,40.910408,41.819874,47.49979,42.93199
400,4.0,485.46826,1,105,30.314938,42.221836,42.551487,43.06944,48.288918,43.374405
401,4.25,485.45184,1,105,30.317183,42.249596,42.560165,43.07846,48.30362,43.40749
402,4.5,485.42404,1,105,30.320055,42.276703,42.569,43.087723,48.318325,43.439877
403,4.75,485.38376,1,105,30.32364,42.303207,42.578053,43.097286,48.3331,43.471592
404,5.0,489.5603,1,105,36.007214,42.21397,42.110172,42.703655,48.06923,43.30616
405,5.25,489.88342,1,105,35.986393,42.218765,42.101574,42.692677,48.06246,43.315807
406,5.5,490.2014,1,105,35.965927,42.22243,42.092796,42.68157,48.055267,43.324333
407,5.75,490.51425,1,105,35.9458,42.224983,42.083855,42.670322,48.04764,43.33175
408,6.0,486.8081,1,105,36.055378,42.282215,42.31749,42.877182,48.19461,43.42111
409,6.25,486.67096,1,105,36.06486,42.301815,42.327568,42.88837,48.208748,43.444653
410,6.5,486.531,1,105,36.074505,42.32095,42.337597,42.899532,48.222733,43.46763
411,6.75,486.38846,1,105,36.084293,42.339687,42.347584,42.91067,48.236584,43.490105
412,7.0,486.39206,1,105,39.53368,42.303574,41.83428,42.524273,48.012203,43.368114
413,7.25,486.29465,1,105,39.539192,42.298927,41.836056,42.52683,48.012707,43.366608
414,7.5,486.19995,1,105,39.54455,42.295174,41.838017,42.529537,48.0136,43.365646
415,7.75,486.10773,1,105,39.54983,42.292282,41.84014,42.532394,48.01485,43.36521
416,8.0,485.73624,1,105,39.596043,42.308712,42.110996,42.743168,48.140728,43.394688
417,8.25,485.5752,1,105,39.606773,42.320408,42.119507,42.752914,48.15147,43.408104
418,8.5,485.41455,1,105,39.617474,42.33211,42.128006,42.762634,48.162205,43.42143
419,8.75,485.25443,1,105,39.628143,42.343822,42.136482,42.772335,48.172928,43.434647
420,9.0,492.30383,1,105,39.394836,42.26546,41.66643,42.35216,47.883636,43.324493
421,9.25,492.80984,1,105,39.361504,42.23858,41.642475,42.324318,47.855106,43.30115
422,9.5,493.31183,1,105,39.328392,42.21153,41.61858,42.29657,47.826588,43.27744
423,9.75,493.80972,1,105,39.295506,42.184334,41.594757,42.26892,47.798084,43.25339
424,10.0,494.02045,1,105,39.28144,42.171455,41.629204,42.2899,47.804077,43.28044
425,10.25,494.4864,1,105,39.250732,42.146835,41.60717,42.264294,47.777843,43.259335
426,10.5,494.94833,1,105,39.22024,42.12206,41.585205,42.238777,47.751633,43.23787
427,10.75,495.40634,1,105,39.189972,42.09715,41.563313,42.21336,47.725445,43.216076
428,11.0,497.43954,1,105,35.445053,41.989994,41.202072,41.896576,47.49392,43.079697
429,11.25,498.0448,1,105,35.40389,41.951458,41.1712,41.861057,47.456192,43.042015
430,11.5,498.64575,1,105,35.36297,41.912987,41.14046,41.825684,47.418587,43.00434
431,11.75,499.2426,1,105,35.322285,41.874584,41.10985,41.790474,47.381115,42.96671
432,12.0,499.55447,1,105,35.316414,41.87176,41.167645,41.828384,47.399742,43.019524
433,12.25,500.11008,1,105,35.278534,41.838173,41.13984,41.796295,47.36603,42.987938
434,12.5,500.6618,1,105,35.240894,41.804535,41.11213,41.764324,47.332382,42.956127
435,12.75,501.20944,1,105,35.20351,41.77089,41.084534,41.732494,47.298836,42.924202
436,13.0,501.19006,1,105,35.246834,41.80911,41.27993,41.88224,47.394318,42.977592
437,13.25,501.65494,1,105,35.215214,41.7868,41.25848,41.857216,47.369144,42.957718
438,13.5,502.11633,1,105,35.183807,41.764027,41.236988,41.83217,47.343826,42.93731
439,13.75,502.57428,1,105,35.152634,41.740837,41.21547,41.807125,47.31837,42.916412
440,14.0,502.41602,1,105,35.22502,41.77402,41.512215,42.037956,47.457493,43.021355
441,14.25,502.7444,1,105,35.203163,41.775063,41.50208,42.025433,47.44829,43.023632
442,14.5,503.07126,1,105,35.181393,41.773937,41.49135,42.012318,47.43802,43.0241
443,14.75,503.39944,1,105,35.1595,41.76986,41.479717,41.998272,47.426205,43.022137
444,15.0,513.9044,1,105,34.50829,40.920406,32.20101,36.567074,44.40483,42.354862
445,15.25,514.9087,1,105,34.437626,40.84578,32.127842,36.494293,44.331367,42.286934
446,15.5,830.5764,1,105,35.32229,41.443348,32.896446,37.30272,45.068287,42.766277
447,15.75,830.38525,1,105,35.35183,41.435375,32.898903,37.307343,45.06901,42.76318
448,16.0,829.4553,1,105,38.95293,41.492348,33.04889,37.461006,45.197605,42.82152
449,16.25,829.22784,1,105,38.985126,41.4901,33.05766,37.471943,45.204662,42.8246
450,16.5,829.00226,1,105,39.016655,41.488373,33.066795,37.483204,45.212116,42.827885
451,16.75,828.7788,1,105,39.047894,41.48707,33.07616,37.494644,45.21984,42.83129
452,17.0,828.40094,1,105,39.108025,41.498558,33.1763,37.59376,45.29921,42.85444
453,17.25,828.1401,1,105,39.145523,41.514805,33.199623,37.618435,45.321487,42.872498
454,17.5,827.8762,1,105,39.18356,41.53365,33.22485,37.644875,45.34577,42.892525
455,17.75,827.61,1,105,39.22198,41.55464,33.251614,37.67274,45.371677,42.914192
456,18.0,827.03186,1,105,39.33029,41.64663,33.49371,37.90949,45.580803,43.041843
457,18.25,826.7199,1,105,39.375977,41.68478,33.534348,37.950584,45.62109,43.08053
458,18.5,826.4084,1,105,39.421616,41.723404,33.57528,37.99194,45.661694,43.11956
459,18.75,826.0973,1,105,39.46718,41.762436,33.61644,38.033493,45.702553,43.15887
460,19.0,825.7406,1,105,39.515026,41.797535,33.657127,38.07498,45.742615,43.20869
461,19.25,825.4302,1,105,39.560474,41.836933,33.698494,38.11671,45.783703,43.248394
462,19.5,825.1202,1,105,39.60588,41.876698,33.740078,38.158627,45.825027,43.288345
463,19.75,824.8105,1,105,39.651196,41.91676,33.781826,38.20068,45.866535,43.32851
464,20.0,825.1986,1,105,39.555996,41.845104,33.397118,37.83053,45.556858,43.240387
465,20.25,824.9666,1,105,39.58907,41.86285,33.419678,37.85405,45.57864,43.25622
466,20.5,824.73413,1,105,39.622257,41.881886,33.443142,37.878418,45.601387,43.27326
467,20.75,824.5015,1,105,39.65552,41.90204,33.46739,37.9035,45.624977,43.29137
468,21.0,824.4925,1,105,39.63125,41.88673,33.28825,37.737053,45.49163,43.22926
469,21.25,824.3141,1,105,39.655415,41.886803,33.295586,37.745914,45.497757,43.227707
470,21.5,824.1325,1,105,39.680267,41.890247,33.30546,37.757145,45.50656,43.22893
471,21.75,823.9487,1,105,39.70557,41.896267,33.317272,37.770176,45.517403,43.232357
472,22.0,824.96686,1,105,35.948483,41.69313,32.730343,37.228603,45.05395,42.933205
473,22.25,824.9134,1,105,35.954613,41.667233,32.71108,37.211384,45.03308,42.900467
474,22.5,824.8624,1,105,35.96035,41.64226,32.692513,37.194775,45.012997,42.869003
475,22.75,824.814,1,105,35.9657,41.61819,32.674606,37.178745,44.99365,42.838757
476,23.0,825.3632,1,105,35.603905,41.21476,31.734795,36.331654,44.335453,42.33269
477,23.25,825.4324,1,105,35.58976,41.16644,31.693493,36.29269,44.29147,42.272774
478,23.5,825.50684,1,105,35.57487,41.118816,31.652605,36.254055,44.248016,42.214226
479,23.75,825.5862,1,105,35.559307,41.071903,31.61214,36.21576,44.20511,42.15702
480,0.0,820.305,1,105,30.092701,41.42334,32.44862,36.998325,44.79871,42.583454
481,0.25,820.12946,1,105,30.119291,41.41915,32.45055,37.002033,44.799183,42.5735
482,0.5,806.12476,1,105,32.12834,42.21934,33.521317,38.142445,45.8211,43.294506
483,0.75,805.69574,1,105,32.190746,42.28943,33.588974,38.20968,45.88906,43.355713
484,1.0,787.3416,1,105,34.36547,44.353203,43.288822,45.242535,50.56396,45.002182
485,1.25,786.6727,1,105,34.46131,44.46542,43.36957,45.333267,50.663532,45.10253
486,1.5,786.0046,1,105,34.55699,44.577408,43.450157,45.423832,50.762882,45.203175
487,1.75,785.33777,1,105,34.652454,44.689083,43.530556,45.514183,50.861996,45.303997
488,2.0,483.7402,1,105,29.874683,42.145767,41.005295,41.951107,47.63843,43.106327
489,2.25,484.16995,1,105,29.846571,42.132446,40.987263,41.9296,47.619003,43.092102
490,2.5,484.59796,1,105,29.818546,42.11753,40.968792,41.907604,47.598846,43.076626
491,2.75,485.0235,1,105,29.790648,42.101322,40.950016,41.885345,47.578064,43.060135
492,3.0,485.4112,1,105,29.780865,42.07609,40.969746,41.889233,47.56825,42.99188
493,3.25,485.83286,1,105,29.753117,42.05611,40.94996,41.866062,47.545547,42.97228
494,3.5,486.251,1,105,29.725574,42.035614,40.93013,41.842896,47.52267,42.95225
495,3.75,486.66568,1,105,29.69824,42.014683,40.9103,41.81976,47.499657,42.93185
496,4.0,485.4701,1,105,30.314812,42.22169,42.551388,43.06933,48.28879,43.374264
497,4.25,485.45367,1,105,30.31706,42.24945,42.560066,43.07835,48.303497,43.407356
498,4.5,485.42587,1,105,30.319935,42.27656,42.568905,43.087612,48.318207,43.43974
499,4.75,485.38553,1,105,30.32352,42.303066,42.577957,43.09718,48.332973,43.47146
500,5.0,489.56213,1,105,36.007088,42.21383,42.110073,42.703545,48.069103,43.306023
501,5.25,489.88522,1,105,35.98627,42.218624,42.10147,42.692566,48.06234,43.31567
502,5.5,490.2032,1,105,35.96581,42.222286,42.092697,42.681454,48.055138,43.324196
503,5.75,490.51602,1,105,35.94568,42.224846,42.08376,42.67021,48.047512,43.331615
504,6.0,486.80984,1,105,36.05526,42.28209,42.317398,42.877075,48.19449,43.42098
505,6.25,486.67276,1,105,36.064747,42.301685,42.327477,42.888264,48.208633,43.444527
506,6.5,486.53275,1,105,36.074387,42.320824,42.3375,42.899426,48.222614,43.467503
507,6.75,486.39017,1,105,36.08418,42.339565,42.347492,42.910564,48.236465,43.489983
508,7.0,486.39383,1,105,39.533558,42.303448,41.834183,42.52417,48.012085,43.36799
509,7.25,486.29645,1,105,39.539074,42.2988,41.835968,42.526722,48.012596,43.366486
510,7.5,486.20172,1,105,39.544437,42.295048,41.83792,42.52943,48.01348,43.36552
511,7.75,486.10947,1,105,39.549717,42.292156,41.840054,42.53229,48.014732,43.36508
512,8.0,485.73795,1,105,39.59593,42.308594,42.11091,42.74307,48.140614,43.394566
513,8.25,485.57687,1,105,39.60666,42.320286,42.119415,42.75281,48.15136,43.40798
514,8.5,485.41623,1,105,39.617363,42.331993,42.127914,42.76253,48.162098,43.42131
515,8.75,485.2561,1,105,39.62803,42.343708,42.136395,42.77224,48.172817,43.43453
516,9.0,492.30545,1,105,39.39473,42.26535,41.666348,42.352062,47.883533,43.32438
517,9.25,492.81146,1,105,39.361397,42.23847,41.64239,42.32422,47.855,43.301037
518,9.5,493.31342,1,105,39.328285,42.21142,41.618496,42.296474,47.82648,43.277325
519,9.75,493.8113,1,105,39.295403,42.184223,41.594673,42.268826,47.797977,43.25328
520,10.0,494.0221,1,105,39.281334,42.171345,41.62912,42.289806,47.803974,43.28033
521,10.25,494.48795,1,105,39.250626,42.14673,41.607086,42.264202,47.777744,43.259228
522,10.5,494.9499,1,105,39.22014,42.121952,41.585125,42.238686,47.75153,43.237762
523,10.75,495.4079,1,105,39.18987,42.09704,41.56323,42.21327,47.72534,43.21596
524,11.0,497.44104,1,105,35.444954,41.989887,41.201992,41.89649,47.493824,43.07959
525,11.25,498.04623,1,105,35.403786,41.95135,41.171124,41.860966,47.45609,43.04191
526,11.5,498.64722,1,105,35.362865,41.91288,41.14038,41.825596,47.418476,43.004242
527,11.75,499.24408,1,105,35.322186,41.874477,41.10977,41.790386,47.381016,42.966602
528,12.0,499.55594,1,105,35.316315,41.871655,41.167564,41.828297,47.399647,43.019417
529,12.25,500.11157,1,105,35.27843,41.838066,41.139763,41.796207,47.365936,42.98783
530,12.5,500.6632,1,105,35.240795,41.804432,41.11205,41.764236,47.33229,42.95602
531,12.75,501.21094,1,105,35.203407,41.77079,41.084454,41.732407,47.29874,42.924095
532,13.0,501.1915,1,105,35.246735,41.809002,41.279854,41.882153,47.394215,42.977486
533,13.25,501.65634,1,105,35.215115,41.786697,41.258408,41.85713,47.36905,42.957615
534,13.5,502.1178,1,105,35.183712,41.763924,41.236908,41.832085,47.343727,42.937206
535,13.75,502.57568,1,105,35.15254,41.740734,41.215393,41.807037,47.318275,42.91631
536,14.0,502.4175,1,105,35.224926,41.77392,41.51214,42.03787,47.457397,43.02125
537,14.25,502.74582,1,105,35.203064,41.77496,41.502007,42.02535,47.448193,43.023525
538,14.5,503.07275,1,105,35.181293,41.77384,41.491276,42.012234,47.437927,43.024002
539,14.75,503.40085,1,105,35.1594,41.76976,41.47964,41.998184,47.426113,43.02204
540,15.0,513.90576,1,105,34.508194,40.920315,32.200916,36.566982,44.40474,42.354763
541,15.25,514.91003,1,105,34.437534,40.845688,32.127747,36.494198,44.331272,42.286842
542,15.5,830.5771,1,105,35.322193,41.44325,32.896347,37.302624,45.06819,42.76618
543,15.75,830.3859,1,105,35.351734,41.435276,32.898808,37.307247,45.068916,42.763084
544,16.0,829.45593,1,105,38.952835,41.492252,33.04879,37.460907,45.19751,42.821423
545,16.25,829.2286,1,105,38.985027,41.49,33.05756,37.47185,45.204567,42.824505
546,16.5,829.00287,1,105,39.016556,41.488274,33.0667,37.48311,45.21202,42.827785
547,16.75,828.7795,1,105,39.047794,41.48697,33.076065,37.494545,45.21974,42.831196
548,17.0,828.4016,1,105,39.107933,41.498463,33.176205,37.593662,45.299114,42.854336
549,17.25,828.1408,1,105,39.145435,41.514706,33.19953,37.61834,45.321396,42.872406
550,17.5,827.87683,1,105,39.183468,41.533558,33.22475,37.644775,45.345676,42.892433
551,17.75,827.61066,1,105,39.22189,41.554546,33.25152,37.67265,45.371586,42.914097
552,18.0,827.03253,1,105,39.330196,41.646538,33.493614,37.909393,45.580704,43.041748
553,18.25,826.7206,1,105,39.375885,41.68468,33.534256,37.950493,45.620995,43.080437
554,18.5,826.40906,1,105,39.42152,41.723312,33.575188,37.991844,45.661602,43.119465
555,18.75,826.0979,1,105,39.467087,41.76234,33.616344,38.033394,45.70246,43.158775
556,19.0,825.7412,1,105,39.51493,41.79744,33.657032,38.07489,45.742523,43.2086
557,19.25,825.4308,1,105,39.560383,41.83684,33.698402,38.116615,45.78361,43.248295
558,19.5,825.1207,1,105,39.605785,41.876602,33.739986,38.158535,45.824936,43.28825
559,19.75,824.81116,1,105,39.651104,41.916668,33.78173,38.20059,45.86644,43.328415
560,20.0,825.1992,1,105,39.555904,41.845013,33.397026,37.830433,45.55677,43.240295
561,20.25,824.9672,1,105,39.588978,41.86276,33.419582,37.853962,45.57855,43.256126
562,20.5,824.73474,1,105,39.622166,41.88179,33.443047,37.878323,45.60129,43.273163
563,20.75,824.5022,1,105,39.65543,41.901947,33.467297,37.903404,45.624886,43.29128
564,21.0,824.4931,1,105,39.63116,41.88664,33.28816,37.73696,45.49154,43.229168
565,21.25,824.3147,1,105,39.65532,41.88671,33.29549,37.74582,45.497665,43.22762
566,21.5,824.13306,1,105,39.680176,41.890152,33.30537,37.757057,45.50647,43.228836
567,21.75,823.94946,1,105,39.705482,41.896175,33.317177,37.770084,45.517307,43.23227
568,22.0,824.96747,1,105,35.948395,41.69304,32.73025,37.22851,45.053856,42.93311
569,22.25,824.914,1,105,35.954525,41.66714,32.71099,37.211292,45.032993,42.90037
570,22.5,824.86304,1,105,35.960262,41.642174,32.69242,37.19468,45.0129,42.868916
571,22.75,824.8147,1,105,35.965607,41.618095,32.674515,37.178658,44.99356,42.83867
572,23.0,825.36395,1,105,35.603817,41.214664,31.734707,36.331566,44.33536,42.332596
573,23.25,825.4329,1,105,35.58967,41.16635,31.6934,36.2926,44.291378,42.272686
574,23.5,825.5073,1,105,35.574787,41.11873,31.652517,36.253967,44.24793,42.214138
575,23.75,825.5869,1,105,35.559216,41.07181,31.612051,36.215668,44.205017,42.15693
576,0.0,820.3056,1,105,30.092613,41.42325,32.448532,36.998238,44.798622,42.583366
577,0.25,820.1302,1,105,30.119198,41.419064,32.45046,37.00194,44.79909,42.57341
578,0.5,806.1263,1,105,32.12811,42.21908,33.521065,38.142197,45.820843,43.294254
579,0.75,805.6973,1,105,32.190514,42.28917,33.58872,38.20943,45.888813,43.35546
580,1.0,787.3429,1,105,34.36528,44.352985,43.288662,45.24236,50.563763,45.00197
581,1.25,786.67395,1,105,34.46112,44.465206,43.36941,45.33309,50.663334,45.10232
582,1.5,786.0059,1,105,34.556805,44.577194,43.449997,45.423656,50.762688,45.20296
583,1.75,785.33905,1,105,34.652275,44.68887,43.530403,45.51401,50.8618,45.303787
584,2.0,483.73825,1,105,29.874811,42.145966,41.005417,41.95125,47.63859,43.106506
585,2.25,484.16803,1,105,29.846703,42.132637,40.98738,41.929726,47.61916,43.092266
586,2.5,484.596,1,105,29.818678,42.11771,40.968906,41.90773,47.598995,43.07679
587,2.75,485.0216,1,105,29.790775,42.101494,40.950127,41.88547,47.57821,43.0603
588,3.0,485.4093,1,105,29.780989,42.076256,40.969852,41.88935,47.568394,42.99203
589,3.25,485.83096,1,105,29.753242,42.056274,40.950066,41.866188,47.54569,42.972435
590,3.5,486.24915,1,105,29.7257,42.035774,40.93024,41.843014,47.522804,42.952396
591,3.75,486.66385,1,105,29.698362,42.014835,40.910408,41.819874,47.49979,42.93199
592,4.0,485.4682,1,105,30.314938,42.221836,42.551487,43.06944,48.288918,43.374405
593,4.25,485.45184,1,105,30.317183,42.249596,42.56017,43.07846,48.30362,43.40749
594,4.5,485.42404,1,105,30.320055,42.276703,42.569,43.087723,48.318333,43.439877
595,4.75,485.38376,1,105,30.32364,42.303207,42.578053,43.097286,48.3331,43.471592
596,5.0,489.5603,1,105,36.007214,42.21397,42.110172,42.703655,48.06923,43.30616
597,5.25,489.88342,1,105,35.986393,42.218765,42.101574,42.692677,48.06246,43.315807
598,5.5,490.2014,1,105,35.965927,42.22243,42.092796,42.68157,48.055267,43.324333
599,5.75,490.51425,1,105,35.9458,42.224983,42.083855,42.670322,48.04764,43.33175
600,6.0,486.8081,1,105,36.055378,42.282215,42.31749,42.877182,48.19461,43.42111
601,6.25,486.67096,1,105,36.06486,42.301815,42.327568,42.88837,48.208748,43.444653
602,6.5,486.531,1,105,36.074505,42.32095,42.337597,42.899532,48.222733,43.46763
603,6.75,486.38846,1,105,36.084293,42.339687,42.347584,42.91067,48.236584,43.490105
604,7.0,486.39206,1,105,39.53368,42.303574,41.83428,42.524277,48.012203,43.368114
605,7.25,486.29465,1,105,39.539192,42.298927,41.836056,42.52683,48.012707,43.366608
606,7.5,486.19995,1,105,39.54455,42.295174,41.838017,42.529537,48.0136,43.365646
607,7.75,486.10773,1,105,39.54983,42.292282,41.84014,42.532394,48.01485,43.36521
608,8.0,485.73624,1,105,39.596043,42.308712,42.110996,42.743168,48.140728,43.394688
609,8.25,485.5752,1,105,39.606773,42.320408,42.119507,42.752914,48.15147,43.408104
610,8.5,485.41455,1,105,39.617474,42.33211,42.128006,42.762634,48.162205,43.42143
611,8.75,485.25443,1,105,39.628143,42.343822,42.136482,42.772335,48.172928,43.434647
612,9.0,492.30383,1,105,39.394836,42.26546,41.66643,42.35216,47.883636,43.324493
613,9.25,492.80984,1,105,39.361504,42.23858,41.642475,42.324318,47.855106,43.30115
614,9.5,493.31183,1,105,39.328392,42.21153,41.61858,42.29657,47.826588,43.277443
615,9.75,493.80972,1,105,39.295506,42.184334,41.594757,42.26892,47.798084,43.25339
616,10.0,494.02045,1,105,39.28144,42.171455,41.629204,42.2899,47.804077,43.28044
617,10.25,494.4864,1,105,39.250732,42.146835,41.60717,42.264294,47.777843,43.259335
