step,hour_of_day,source_flow_Ls,leak_active,leak_node,pressure_15,pressure_35,pressure_101,pressure_105,pressure_113,pressure_201
308,5.0,488.78296,1,201,36.05218,41.696014,41.96328,42.562256,47.79007,41.518257
309,5.25,489.4745,1,201,36.005676,41.64872,41.927895,42.521538,47.745922,41.487015
310,5.5,490.15997,1,201,35.959515,41.60197,41.892826,42.481182,47.702198,41.455746
311,5.75,490.83963,1,201,35.913708,41.55576,41.85808,42.441177,47.658905,41.424435
312,6.0,484.8945,1,201,36.130993,41.70496,42.18713,42.75942,47.916073,41.586708
313,6.25,485.16534,1,201,36.11267,41.679512,42.171387,42.741592,47.89535,41.57381
314,6.5,485.4361,1,201,36.094402,41.65467,42.155827,42.72395,47.874958,41.560978
315,6.75,485.70627,1,201,36.076187,41.630447,42.140453,42.706493,47.854893,41.54821
316,7.0,486.21964,1,201,39.449142,41.47664,41.581005,42.27801,47.55444,41.336185
317,7.25,486.5368,1,201,39.427055,41.44319,41.561214,42.255894,47.527946,41.308205
318,7.5,486.85522,1,201,39.404854,41.41024,41.541527,42.23386,47.501667,41.28032
319,7.75,814.21533,1,201,40.55,41.889053,42.47424,43.37376,48.45645,41.695988
320,8.0,813.0097,1,201,40.71441,42.054417,42.846283,43.695118,48.720848,41.851448
321,8.25,812.44214,1,201,40.802773,42.124954,42.906788,43.7657,48.793434,41.91605
322,8.5,811.876,1,201,40.890755,42.195667,42.967255,43.8362,48.866024,41.981052
323,8.75,761.58966,1,201,47.99647,46.502155,47.719357,49.51883,54.185276,45.865574
324,9.0,492.73932,1,201,39.32654,41.569214,41.43371,42.120125,47.480717,41.44931
325,9.25,493.60645,1,201,39.26798,41.5055,41.387314,42.067074,47.42245,41.391567
326,9.5,494.468,1,201,39.209717,41.442253,41.341194,42.014336,47.364548,41.33399
327,9.75,495.32413,1,201,39.15174,41.379417,41.29533,41.961876,47.306973,41.27645
328,10.0,495.75348,1,201,39.12056,41.34396,41.315792,41.966606,47.29463,41.283916
329,10.25,496.57526,1,201,39.064842,41.284325,41.271973,41.916435,47.239727,41.23015
330,10.5,497.39194,1,201,39.00941,41.225075,41.228397,41.86653,47.185135,41.17636
331,10.75,498.20346,1,201,38.954258,41.166203,41.185062,41.816902,47.13086,41.122593
332,11.0,823.61383,1,201,36.147915,41.561127,41.589203,42.42734,47.70689,41.389347
333,11.25,823.3931,1,201,36.182835,41.555637,41.603912,42.44657,47.71821,41.38045
334,11.5,823.17316,1,201,36.217403,41.551216,41.618904,42.466072,47.73007,41.37274
335,11.75,822.95404,1,201,36.251637,41.547867,41.634197,42.485847,47.74249,41.3662
336,12.0,822.6298,1,201,36.31514,41.552704,41.724472,42.5628,47.794384,41.438847
337,12.25,822.3882,1,201,36.352093,41.560978,41.74454,42.587555,47.814236,41.4439
338,12.5,822.14386,1,201,36.389256,41.57184,41.765545,42.61325,47.8356,41.45117
339,12.75,821.89764,1,201,36.426544,41.584873,41.787315,42.63972,47.858223,41.46036
340,13.0,821.3046,1,201,36.55168,41.665264,42.026844,42.83788,48.01124,41.555267
341,13.25,800.4935,1,201,39.538353,43.184223,43.94271,45.139618,50.10491,42.890305
342,13.5,799.89655,1,201,39.62459,43.28424,44.013012,45.21982,50.19374,42.98503
343,13.75,799.30457,1,201,39.71007,43.383354,44.082684,45.299313,50.281784,43.079056
344,14.0,794.247,1,201,40.49334,44.04489,44.888927,46.11635,51.061737,43.77951
345,14.25,491.92227,1,201,35.940624,41.791164,41.8306,42.435493,47.740646,41.785942
346,14.5,492.707,1,201,35.887386,41.740883,41.79124,42.390083,47.69213,41.74885
347,14.75,493.4851,1,201,35.83454,41.691036,41.752193,42.345028,47.644,41.711643
348,15.0,509.6695,1,201,34.82081,40.403736,31.88609,36.30269,44.04996,40.75233
349,15.25,511.05124,1,201,34.723858,40.300953,31.785364,36.20255,43.948776,40.65632
350,15.5,512.4261,1,201,34.627163,40.198418,31.685038,36.102776,43.848,40.560135
351,15.75,827.54877,1,201,35.7575,40.994812,32.67634,37.14031,44.802746,41.154686
352,16.0,826.9343,1,201,39.2783,41.061874,32.826157,37.29168,44.9334,41.209003
353,16.25,826.82587,1,201,39.292053,41.041847,32.816998,37.284817,44.922466,41.195225
354,16.5,826.72046,1,201,39.305172,41.02208,32.80794,37.278015,44.911682,41.181343
355,16.75,826.6183,1,201,39.31782,41.002583,32.798977,37.271255,44.901024,41.16734
356,17.0,826.37695,1,201,39.36421,41.016964,32.89933,37.370155,44.982048,41.185078
357,17.25,826.2694,1,201,39.37796,41.00069,32.8932,37.366093,44.97439,41.17508
358,17.5,826.1645,1,201,39.39131,40.9849,32.887306,37.36221,44.96701,41.165146
359,17.75,826.06226,1,201,39.40429,40.96965,32.881687,37.358547,44.959965,41.155334
360,18.0,825.76746,1,201,39.481907,41.021652,33.09762,37.568195,45.138275,41.24288
361,18.25,825.6473,1,201,39.49809,41.013664,33.09854,37.57066,45.137764,41.242092
362,18.5,825.52893,1,201,39.514038,41.006523,33.099953,37.573544,45.1378,41.24162
363,18.75,825.41223,1,201,39.529774,41.0003,33.10189,37.57688,45.138424,41.241512
364,19.0,825.2581,1,201,39.547085,40.99223,33.104324,37.58092,45.139355,41.25449
365,19.25,825.14343,1,201,39.56259,40.9876,33.107224,37.585094,45.141045,41.255188
366,19.5,825.0303,1,201,39.577957,40.984005,33.110737,37.589813,45.143417,41.256382
367,19.75,824.9182,1,201,39.593193,40.981472,33.114876,37.59508,45.14649,41.2581
368,20.0,825.16534,1,201,39.49117,40.916523,32.709583,37.204643,44.82098,41.18583
369,20.25,825.10443,1,201,39.498005,40.901848,32.702084,37.198624,44.81232,41.169724
370,20.5,825.04553,1,201,39.50462,40.888058,32.69511,37.19307,44.804253,41.154495
371,20.75,824.98883,1,201,39.511017,40.87515,32.688675,37.187965,44.79678,41.140137
372,21.0,825.05304,1,201,39.45777,40.79914,32.447437,36.960407,44.60003,41.021923
373,21.25,825.027,1,201,39.45904,40.778706,32.433903,36.948376,44.585297,40.997097
374,21.5,825.0035,1,201,39.460045,40.75909,32.420868,36.936768,44.571125,40.973324
375,21.75,824.98254,1,201,39.460796,40.740288,32.40832,36.92558,44.5575,40.950573
376,22.0,825.39154,1,201,35.776024,40.453728,31.714432,36.28175,43.989853,40.566456
377,22.25,825.53827,1,201,35.752003,40.407406,31.67366,36.242382,43.94805,40.511745
378,22.5,825.68915,1,201,35.72754,40.36166,31.63324,36.203297,43.90664,40.45812
379,22.75,825.8436,1,201,35.702675,40.3165,31.593176,36.16451,43.865627,40.40554
380,23.0,827.0786,1,201,35.240677,39.80088,30.509378,35.18019,43.034817,39.784245
381,23.25,827.4036,1,201,35.19106,39.72533,30.438866,35.111446,42.962418,39.697144
382,23.5,827.731,1,201,35.141155,39.650467,30.368862,35.04314,42.890594,39.611343
383,23.75,828.0607,1,201,35.091,39.576275,30.299366,34.97528,42.819347,39.52682
384,0.0,823.7655,1,201,29.57496,39.969852,31.157911,35.76586,43.467136,39.988033
385,0.25,823.7227,1,201,29.579771,39.941742,31.13715,35.747017,43.445057,39.952805
386,0.5,823.6824,1,201,29.584188,39.91454,31.117073,35.728775,43.423717,39.918835
387,0.75,823.64453,1,201,29.588234,39.88823,31.097664,35.711124,43.403095,39.88608
388,1.0,821.51355,1,201,29.433002,40.1693,39.587353,40.96579,46.257187,39.857616
389,1.25,821.29645,1,201,29.465103,40.196423,39.610756,40.993073,46.283978,39.8602
390,1.5,821.0813,1,201,29.49693,40.22311,39.63393,41.020077,46.310555,39.86378
391,1.75,820.868,1,201,29.528475,40.24935,39.656868,41.046803,46.336823,39.868282
392,2.0,818.58405,1,201,30.223225,40.66743,40.927017,42.01446,47.132454,40.384094
393,2.25,818.23016,1,201,30.275324,40.723938,40.9698,42.063625,47.184647,40.42889
394,2.5,792.88214,1,201,33.94434,42.78814,43.390896,44.966125,49.817856,42.258133
395,2.75,792.18726,1,201,34.04438,42.90568,43.47446,45.0609,49.922375,42.367943
396,3.0,791.4677,1,201,34.162804,42.99927,43.592422,45.17769,50.032093,42.402557
397,3.25,790.7854,1,201,34.260937,43.11456,43.67434,45.270626,50.13458,42.51054
398,3.5,790.1078,1,201,34.35834,43.22896,43.755653,45.36287,50.2363,42.617867
399,3.75,789.43494,1,201,34.455,43.34247,43.83636,45.45442,50.337257,42.72452
400,4.0,766.25116,1,201,38.223602,46.100277,47.6613,49.229046,53.87549,45.58929
401,4.25,765.2227,1,201,38.368618,46.271393,47.779266,49.364136,54.026016,45.759434
402,4.5,764.20026,1,201,38.512676,46.441296,47.896156,49.49794,54.17525,45.9284
403,4.75,763.1843,1,201,38.65569,46.609962,48.012226,49.630795,54.323406,46.096165
404,5.0,488.78323,1,201,36.052162,41.696007,41.96327,42.562244,47.790066,41.51826
405,5.25,489.47467,1,201,36.005657,41.648712,41.92788,42.521523,47.74591,41.487026
406,5.5,490.16022,1,201,35.9595,41.601963,41.89282,42.481167,47.70219,41.455753
407,5.75,490.8399,1,201,35.91369,41.555748,41.858067,42.441166,47.65889,41.424446
408,6.0,484.8948,1,201,36.130974,41.704945,42.187122,42.759407,47.91606,41.58671
409,6.25,485.16568,1,201,36.112656,41.679497,42.17138,42.74158,47.89534,41.57382
410,6.5,485.43634,1,201,36.094387,41.65466,42.155815,42.723934,47.874947,41.560978
411,6.75,485.70657,1,201,36.076168,41.630432,42.140438,42.70648,47.854874,41.54821
412,7.0,486.21994,1,201,39.44913,41.476627,41.580994,42.278,47.55443,41.33619
413,7.25,486.53708,1,201,39.427044,41.44318,41.561203,42.25588,47.527935,41.30821
414,7.5,486.8555,1,201,39.404842,41.41023,41.541515,42.23385,47.501663,41.28032
415,7.75,814.21466,1,201,40.550106,41.88915,42.47431,43.373848,48.456543,41.696083
416,8.0,813.00903,1,201,40.71451,42.054516,42.846355,43.695206,48.72094,41.851532
417,8.25,812.44147,1,201,40.802876,42.12505,42.906868,43.76578,48.793526,41.916145
418,8.5,811.8753,1,201,40.890854,42.195763,42.96733,43.836285,48.866116,41.98114
419,8.75,761.5884,1,201,47.99664,46.502354,47.719498,49.518982,54.18545,45.865772
420,9.0,492.73953,1,201,39.326527,41.569195,41.433697,42.120113,47.480705,41.449306
421,9.25,493.60666,1,201,39.267963,41.50548,41.387302,42.06706,47.42243,41.391563
422,9.5,494.46817,1,201,39.209705,41.44224,41.341187,42.01432,47.364532,41.333984
423,9.75,495.32437,1,201,39.151726,41.3794,41.29532,41.96186,47.306957,41.276443
424,10.0,495.75366,1,201,39.120544,41.34394,41.31578,41.966595,47.294613,41.283913
425,10.25,496.57547,1,201,39.064827,41.284313,41.27196,41.91642,47.239708,41.230145
426,10.5,497.39218,1,201,39.00939,41.22506,41.228386,41.866524,47.185123,41.176357
427,10.75,498.2037,1,201,38.954243,41.166187,41.18505,41.816887,47.130848,41.12258
428,11.0,823.61316,1,201,36.148014,41.56119,41.58927,42.427425,47.70697,41.389412
429,11.25,823.3924,1,201,36.182934,41.555702,41.603973,42.44665,47.718285,41.380512
430,11.5,823.1725,1,201,36.217506,41.55128,41.618977,42.466152,47.73015,41.372807
431,11.75,822.95337,1,201,36.25174,41.54794,41.634266,42.48593,47.74257,41.366264
432,12.0,822.629,1,201,36.315243,41.552773,41.72454,42.562878,47.794464,41.438915
433,12.25,822.38745,1,201,36.352192,41.56105,41.74461,42.58763,47.81432,41.443974
434,12.5,822.1432,1,201,36.38936,41.57191,41.765617,42.613335,47.83569,41.45124
435,12.75,821.897,1,201,36.42664,41.584946,41.787384,42.639805,47.85831,41.46043
436,13.0,821.30396,1,201,36.55178,41.665344,42.026913,42.83796,48.01132,41.555344
437,13.25,800.4922,1,201,39.53856,43.18446,43.94288,45.139805,50.10512,42.89053
438,13.5,799.8951,1,201,39.624798,43.284477,44.013172,45.220005,50.193947,42.985256
439,13.75,799.30316,1,201,39.71027,43.383587,44.082848,45.2995,50.28199,43.079273
440,14.0,794.2457,1,201,40.493526,44.04511,44.889088,46.116528,51.061935,43.779724
441,14.25,491.92413,1,201,35.9405,41.79102,41.830498,42.435375,47.74052,41.785828
442,14.5,492.70892,1,201,35.887257,41.74074,41.79114,42.38997,47.692,41.74874
443,14.75,493.4869,1,201,35.834415,41.690895,41.752098,42.344917,47.64388,41.711533
444,15.0,509.67114,1,201,34.820686,40.40362,31.885973,36.302574,44.049843,40.75223
445,15.25,511.05292,1,201,34.72374,40.300835,31.78525,36.202427,43.948654,40.656216
446,15.5,512.4278,1,201,34.62705,40.198296,31.684921,36.10266,43.847878,40.560024
447,15.75,827.54877,1,201,35.757496,40.99477,32.67631,37.140285,44.80272,41.15466
448,16.0,826.9344,1,201,39.278294,41.061832,32.826126,37.29165,44.93337,41.208977
449,16.25,826.8259,1,201,39.292046,41.041805,32.816963,37.284786,44.922432,41.195198
450,16.5,826.7205,1,201,39.305164,41.022038,32.807907,37.277985,44.911648,41.181316
451,16.75,826.6183,1,201,39.317814,41.002544,32.79895,37.271225,44.900993,41.16731
452,17.0,826.377,1,201,39.3642,41.016922,32.899296,37.37012,44.98201,41.185043
453,17.25,826.2694,1,201,39.37794,41.00065,32.89317,37.366066,44.974354,41.175045
454,17.5,826.16455,1,201,39.391296,40.98486,32.887276,37.362183,44.96698,41.165115
455,17.75,826.0623,1,201,39.40428,40.969612,32.881657,37.358513,44.959934,41.155308
456,18.0,825.7675,1,201,39.481895,41.021606,33.097584,37.56816,45.138237,41.242844
457,18.25,825.64734,1,201,39.498077,41.013615,33.098507,37.570625,45.13773,41.242058
458,18.5,825.52905,1,201,39.514023,41.006477,33.09992,37.57351,45.137764,41.24158
459,18.75,825.4123,1,201,39.529762,41.00026,33.101856,37.576847,45.138393,41.241474
460,19.0,825.2582,1,201,39.54707,40.992188,33.104294,37.580887,45.139317,41.25445
461,19.25,825.14355,1,201,39.562572,40.987556,33.107193,37.585068,45.141014,41.255157
462,19.5,825.03033,1,201,39.577938,40.983967,33.110703,37.589783,45.143383,41.256348
463,19.75,824.91833,1,201,39.593174,40.981438,33.114845,37.595055,45.146454,41.258068
464,20.0,825.16534,1,201,39.491154,40.916492,32.70956,37.20462,44.820953,41.185802
465,20.25,825.1045,1,201,39.497993,40.901817,32.702057,37.1986,44.812294,41.169697
466,20.5,825.04565,1,201,39.504604,40.88803,32.69509,37.193043,44.804234,41.15447
467,20.75,824.9889,1,201,39.511,40.875122,32.68865,37.187943,44.796757,41.14011
468,21.0,825.0531,1,201,39.457756,40.799118,32.44742,36.96039,44.600006,41.0219
469,21.25,825.02704,1,201,39.459034,40.77868,32.433884,36.948357,44.585278,40.997074
470,21.5,825.0036,1,201,39.46003,40.75907,32.42085,36.93675,44.571106,40.973305
471,21.75,824.9826,1,201,39.46078,40.740265,32.408295,36.92556,44.55748,40.950546
472,22.0,825.3916,1,201,35.776016,40.453712,31.714413,36.28173,43.989838,40.56643
473,22.25,825.5384,1,201,35.751987,40.407387,31.673643,36.242363,43.948032,40.511726
474,22.5,825.6893,1,201,35.727528,40.36164,31.633226,36.203278,43.90662,40.4581
475,22.75,825.84375,1,201,35.702667,40.316483,31.593163,36.16449,43.86561,40.40552
476,23.0,827.07874,1,201,35.24066,39.800865,30.509365,35.180176,43.034805,39.78423
477,23.25,827.4037,1,201,35.191048,39.72531,30.438847,35.111427,42.9624,39.697124
478,23.5,827.73114,1,201,35.141144,39.650448,30.368849,35.043125,42.890575,39.61133
479,23.75,828.06085,1,201,35.09099,39.576263,30.29935,34.97526,42.819332,39.526802
480,0.0,823.76556,1,201,29.574947,39.969837,31.157898,35.765842,43.467117,39.988014
481,0.25,823.7228,1,201,29.579756,39.941723,31.13713,35.747,43.445038,39.952785
482,0.5,823.6825,1,201,29.584175,39.91452,31.117054,35.728756,43.4237,39.918816
483,0.75,823.64465,1,201,29.58822,39.88821,31.09765,35.711105,43.403076,39.886066
484,1.0,821.51355,1,201,29.43299,40.16929,39.587345,40.96578,46.257168,39.857597
485,1.25,821.2966,1,201,29.465088,40.196407,39.61075,40.993065,46.283966,39.86018
486,1.5,821.0814,1,201,29.496916,40.22309,39.633923,41.02006,46.310535,39.86376
487,1.75,820.8681,1,201,29.528461,40.24934,39.656857,41.04679,46.336807,39.868267
488,2.0,818.58417,1,201,30.22321,40.66742,40.92701,42.014446,47.13244,40.384075
489,2.25,818.2302,1,201,30.27531,40.723923,40.96979,42.063614,47.184635,40.42888
490,2.5,792.88226,1,201,33.944332,42.788128,43.390884,44.966118,49.81784,42.25812
491,2.75,792.1874,1,201,34.04437,42.90567,43.474445,45.060898,49.922363,42.36793
492,3.0,791.46783,1,201,34.16279,42.999264,43.59241,45.177673,50.032078,42.402542
493,3.25,790.78546,1,201,34.26092,43.114544,43.67433,45.270615,50.134567,42.510525
494,3.5,790.10785,1,201,34.358322,43.228947,43.75565,45.36286,50.23629,42.617847
495,3.75,789.435,1,201,34.454994,43.342453,43.83635,45.454407,50.33724,42.72451
496,4.0,766.2513,1,201,38.22359,46.100266,47.661293,49.229042,53.875473,45.589275
497,4.25,765.2228,1,201,38.36861,46.27138,47.779255,49.36413,54.026005,45.759426
498,4.5,764.2003,1,201,38.51267,46.441284,47.896152,49.49793,54.175236,45.928394
499,4.75,763.18445,1,201,38.65568,46.60995,48.01222,49.630783,54.323395,46.09616
500,5.0,488.78323,1,201,36.052162,41.695995,41.963264,42.562237,47.79006,41.51825
501,5.25,489.4747,1,201,36.005653,41.6487,41.927876,42.521523,47.745903,41.487015
502,5.5,490.16025,1,201,35.959496,41.601955,41.892815,42.481163,47.702183,41.455746
503,5.75,490.83994,1,201,35.91369,41.55574,41.858067,42.441166,47.658886,41.424435
504,6.0,484.8948,1,201,36.13097,41.70494,42.18712,42.759403,47.916058,41.586704
505,6.25,485.16568,1,201,36.112656,41.679493,42.17137,42.741577,47.895336,41.573807
506,6.5,485.43637,1,201,36.094383,41.65465,42.15581,42.72393,47.874943,41.56097
507,6.75,485.70663,1,201,36.076168,41.630424,42.140438,42.70648,47.854874,41.548203
508,7.0,486.21997,1,201,39.449127,41.476627,41.580994,42.278,47.554424,41.336178
509,7.25,486.53708,1,201,39.427036,41.443176,41.561203,42.255875,47.527927,41.3082
510,7.5,486.85556,1,201,39.404835,41.41022,41.541515,42.233845,47.50166,41.280315
511,7.75,814.21466,1,201,40.5501,41.889137,42.47431,43.373848,48.45654,41.69608
512,8.0,813.00903,1,201,40.714508,42.054504,42.84635,43.6952,48.720932,41.851532
513,8.25,812.4415,1,201,40.80287,42.125042,42.906864,43.765778,48.793526,41.916134
514,8.5,811.8753,1,201,40.890854,42.19576,42.967323,43.83628,48.86611,41.981136
515,8.75,761.5884,1,201,47.996635,46.502346,47.71949,49.51898,54.185448,45.865765
516,9.0,492.73956,1,201,39.326527,41.56919,41.433693,42.120106,47.4807,41.449303
517,9.25,493.60672,1,201,39.26796,41.505478,41.387302,42.06706,47.42243,41.391556
518,9.5,494.46817,1,201,39.209698,41.442234,41.341183,42.01432,47.364525,41.33398
519,9.75,495.32437,1,201,39.151722,41.379395,41.295315,41.96186,47.30695,41.276432
520,10.0,495.75366,1,201,39.120544,41.343933,41.31578,41.966595,47.294605,41.283905
521,10.25,496.57553,1,201,39.064827,41.284306,41.27196,41.91642,47.239708,41.230133
522,10.5,497.39218,1,201,39.00939,41.225056,41.228386,41.866516,47.18512,41.176346
523,10.75,498.2037,1,201,38.95424,41.166183,41.185047,41.816887,47.130844,41.122578
524,11.0,823.61316,1,201,36.14801,41.561188,41.58927,42.427425,47.706966,41.389404
525,11.25,823.3924,1,201,36.18293,41.5557,41.603973,42.446644,47.718285,41.38051
526,11.5,823.1725,1,201,36.217506,41.551277,41.61897,42.466145,47.730145,41.3728
527,11.75,822.95337,1,201,36.251736,41.547928,41.634262,42.485924,47.742565,41.36626
528,12.0,822.6291,1,201,36.31524,41.55277,41.724537,42.562878,47.79446,41.438915
529,12.25,822.38745,1,201,36.35219,41.561043,41.74461,42.58763,47.814312,41.44397
530,12.5,822.1432,1,201,36.389355,41.571907,41.765614,42.613335,47.835682,41.451237
531,12.75,821.897,1,201,36.42664,41.584946,41.787376,42.6398,47.858303,41.460426
532,13.0,821.30396,1,201,36.55178,41.66534,42.026905,42.837955,48.01131,41.55534
533,13.25,800.49225,1,201,39.53855,43.184456,43.942875,45.1398,50.105114,42.890526
534,13.5,799.89514,1,201,39.624794,43.28447,44.013165,45.22,50.193947,42.98525
535,13.75,799.30316,1,201,39.71027,43.383583,44.082848,45.299496,50.28199,43.079273
536,14.0,794.2457,1,201,40.493526,44.045105,44.88908,46.11652,51.06193,43.779716
537,14.25,491.92413,1,201,35.9405,41.79102,41.830498,42.435375,47.74052,41.78582
538,14.5,492.70892,1,201,35.887257,41.740738,41.79114,42.38997,47.692,41.748737
539,14.75,493.4869,1,201,35.834415,41.690895,41.752098,42.344913,47.643875,41.71153
540,15.0,509.6712,1,201,34.820686,40.403614,31.885967,36.302574,44.04984,40.75223
541,15.25,511.05292,1,201,34.723732,40.300835,31.785244,36.202427,43.948654,40.656216
542,15.5,512.4278,1,201,34.62705,40.198296,31.684916,36.102657,43.847878,40.560024
543,15.75,827.54877,1,201,35.757496,40.99477,32.67631,37.14028,44.80272,41.154655
544,16.0,826.9344,1,201,39.278294,41.06183,32.826126,37.29165,44.93337,41.208973
545,16.25,826.826,1,201,39.292046,41.041798,32.816963,37.284782,44.922432,41.195194
546,16.5,826.7205,1,201,39.305164,41.022038,32.807907,37.277985,44.911644,41.181316
547,16.75,826.6183,1,201,39.317814,41.002544,32.798946,37.271225,44.900993,41.16731
548,17.0,826.377,1,201,39.3642,41.01692,32.899292,37.37012,44.98201,41.185043
549,17.25,826.2695,1,201,39.37794,41.000645,32.89316,37.366062,44.97435,41.175045
550,17.5,826.16455,1,201,39.391296,40.98486,32.887268,37.362183,44.96698,41.165108
551,17.75,826.0623,1,201,39.404278,40.96961,32.881657,37.358513,44.959927,41.1553
552,18.0,825.7675,1,201,39.481888,41.021606,33.097584,37.568157,45.138233,41.24284
553,18.25,825.64734,1,201,39.498077,41.013615,33.098507,37.570625,45.13773,41.242058
554,18.5,825.52905,1,201,39.514023,41.006477,33.09992,37.57351,45.13776,41.24158
555,18.75,825.4123,1,201,39.529762,41.000256,33.101852,37.576847,45.13839,41.241474
556,19.0,825.2582,1,201,39.54707,40.992184,33.10429,37.580887,45.139317,41.25445
557,19.25,825.1436,1,201,39.562572,40.987556,33.107193,37.585068,45.141014,41.25515
558,19.5,825.03033,1,201,39.577938,40.98396,33.110703,37.589783,45.143383,41.256348
559,19.75,824.91833,1,201,39.593174,40.981434,33.11484,37.595055,45.146454,41.258064
560,20.0,825.16534,1,201,39.491154,40.916492,32.70956,37.20462,44.820953,41.185802
561,20.25,825.1045,1,201,39.497993,40.901817,32.702057,37.1986,44.812294,41.169697
562,20.5,825.04565,1,201,39.504604,40.88803,32.695087,37.193043,44.804234,41.15447
563,20.75,824.9889,1,201,39.511,40.875122,32.68865,37.187943,44.796757,41.14011
564,21.0,825.0531,1,201,39.457756,40.79911,32.44742,36.96039,44.600006,41.0219
565,21.25,825.02704,1,201,39.459026,40.77868,32.43388,36.948357,44.585278,40.997074
566,21.5,825.0036,1,201,39.46003,40.75907,32.42084,36.93675,44.571106,40.9733
567,21.75,824.9826,1,201,39.460777,40.740265,32.408295,36.925552,44.55748,40.950546
568,22.0,825.3916,1,201,35.77601,40.453705,31.714413,36.28173,43.989834,40.56643
569,22.25,825.5383,1,201,35.751987,40.407383,31.673643,36.242363,43.948032,40.511723
570,22.5,825.6893,1,201,35.727528,40.36164,31.63322,36.203278,43.90662,40.458096
571,22.75,825.84375,1,201,35.702663,40.316483,31.593163,36.16449,43.86561,40.40552
572,23.0,827.07874,1,201,35.240658,39.800865,30.50936,35.180176,43.034798,39.78423
573,23.25,827.4037,1,201,35.19104,39.72531,30.438847,35.111427,42.9624,39.697124
574,23.5,827.73114,1,201,35.141144,39.650448,30.368843,35.043125,42.890575,39.61133
575,23.75,828.06085,1,201,35.09099,39.576256,30.29935,34.97526,42.819332,39.526802
576,0.0,823.76556,1,201,29.574947,39.969833,31.157892,35.765842,43.467117,39.988014
577,0.25,823.72284,1,201,29.579756,39.941723,31.13713,35.746998,43.445038,39.952785
578,0.5,823.6825,1,201,29.584175,39.91452,31.117054,35.728756,43.4237,39.918816
579,0.75,823.64465,1,201,29.58822,39.88821,31.097645,35.711105,43.403076,39.886063
580,1.0,821.5136,1,201,29.43299,40.16928,39.587345,40.96578,46.257168,39.857597
581,1.25,821.2966,1,201,29.465088,40.196407,39.610744,40.99306,46.283966,39.86018
582,1.5,821.0814,1,201,29.496916,40.22309,39.63392,41.02006,46.310535,39.86376
583,1.75,820.86804,1,201,29.528461,40.249332,39.656857,41.04679,46.336807,39.868267
584,2.0,818.58417,1,201,30.22321,40.66742,40.92701,42.014446,47.13243,40.384075
585,2.25,818.2302,1,201,30.27531,40.723923,40.96979,42.063614,47.184635,40.42888
586,2.5,792.88226,1,201,33.94433,42.788128,43.39088,44.966118,49.81784,42.25812
587,2.75,792.1874,1,201,34.04437,42.90567,43.474445,45.06089,49.922363,42.36793
588,3.0,791.46783,1,201,34.16279,42.999256,43.592407,45.177673,50.032078,42.402542
589,3.25,790.78546,1,201,34.26092,43.114544,43.674328,45.27061,50.134567,42.510525
590,3.5,790.10785,1,201,34.358322,43.228947,43.755642,45.36286,50.23629,42.617847
591,3.75,789.435,1,201,34.454987,43.342453,43.83635,45.454407,50.33724,42.72451
592,4.0,766.25134,1,201,38.223587,46.100266,47.661293,49.229042,53.875473,45.589275
593,4.25,765.2228,1,201,38.36861,46.27138,47.779255,49.364124,54.026005,45.759426
594,4.5,764.2004,1,201,38.51267,46.441284,47.896152,49.49793,54.175236,45.928394
595,4.75,763.18445,1,201,38.65568,46.609947,48.01222,49.630783,54.323395,46.096153
596,5.0,488.78323,1,201,36.052162,41.695995,41.963264,42.562237,47.790054,41.51825
597,5.25,489.4747,1,201,36.005653,41.6487,41.927876,42.52152,47.745903,41.487015
598,5.5,490.16025,1,201,35.959496,41.601955,41.892815,42.481163,47.70218,41.455746
599,5.75,490.83994,1,201,35.91369,41.55574,41.858067,42.441162,47.658886,41.424435
600,6.0,484.8948,1,201,36.13097,41.70494,42.18712,42.759403,47.916058,41.586704
601,6.25,485.16568,1,201,36.112656,41.679493,42.17137,42.741577,47.895336,41.573807
602,6.5,485.43637,1,201,36.094383,41.65465,42.15581,42.72393,47.874943,41.56097
603,6.75,485.70663,1,201,36.076168,41.630424,42.140438,42.70648,47.854874,41.548203
604,7.0,486.21997,1,201,39.449127,41.476627,41.580994,42.278,47.554424,41.336178
605,7.25,486.53708,1,201,39.427036,41.443176,41.561203,42.255875,47.527927,41.3082
606,7.5,486.85556,1,201,39.404835,41.41022,41.541515,42.233845,47.50166,41.280308
607,7.75,814.21466,1,201,40.5501,41.889137,42.474308,43.373844,48.45654,41.696075
608,8.0,813.00903,1,201,40.714508,42.054504,42.84635,43.6952,48.720932,41.851532
609,8.25,812.4415,1,201,40.80287,42.125042,42.906864,43.765778,48.793526,41.916134
610,8.5,811.8753,1,201,40.890854,42.19576,42.967323,43.83628,48.86611,41.981136
611,8.75,761.5884,1,201,47.996635,46.502346,47.71949,49.51898,54.185448,45.865765
612,9.0,492.73956,1,201,39.326527,41.56919,41.433693,42.120106,47.4807,41.449303
613,9.25,493.60672,1,201,39.26796,41.505478,41.387302,42.06706,47.42243,41.391556
614,9.5,494.46817,1,201,39.209698,41.442234,41.341183,42.01432,47.364525,41.33398
615,9.75,495.32437,1,201,39.151722,41.379395,41.295315,41.96186,47.30695,41.276432
616,10.0,495.75366,1,201,39.120544,41.343933,41.31578,41.966595,47.294605,41.283905
617,10.25,496.57553,1,201,39.064827,41.284306,41.27196,41.91642,47.239708,41.230133
